date,id,name,y_items,y_actual_cost,x_items,x_actual_cost
2022-11-01,00R,"NHS BLACKPOOL",501,15765.89,0,0
2022-11-01,01T,"NHS SOUTH SEFTON",513,16067.08,0,0
2022-11-01,05G,"NHS NORTH STAFFORDSHIRE",514,16812.62,0,0
2022-11-01,00N,"NHS SOUTH TYNESIDE",519,19064.6,0,0
2022-11-01,01F,"NHS HALTON",519,16747.83,0,0
2022-11-01,99G,"NHS SOUTHEND",529,19444.3,0,0
2022-11-01,02M,"NHS FYLDE AND WYRE",536,17257.68,0,0
2022-11-01,01D,"NHS HEYWOOD, MIDDLETON AND ROCHDALE",549,18541.38,0,0
2022-11-01,05W,"NHS STOKE ON TRENT",557,17926.28,0,0
2022-11-01,02P,"NHS BARNSLEY",560,18698.29,0,0
2022-11-01,07G,"NHS THURROCK",563,17153.87,0,0
2022-11-01,99C,"NHS NORTH TYNESIDE",565,22625.48,0,0
2022-11-01,99F,"NHS CASTLE POINT AND ROCHFORD",571,20321.73,0,0
2022-11-01,05V,"NHS STAFFORD AND SURROUNDS",573,20138,0,0
2022-11-01,02E,"NHS WARRINGTON",574,19955.38,0,0
2022-11-01,02A,"NHS TRAFFORD",580,21133.49,0,0
2022-11-01,05Q,"NHS SOUTH EAST STAFFORDSHIRE AND SEISDON PENINSULA",583,21709.42,0,0
2022-11-01,00P,"NHS SUNDERLAND",661,24524.64,0,0
2022-11-01,99E,"NHS BASILDON AND BRENTWOOD",682,23778.71,0,0
2022-11-01,01K,"NHS MORECAMBE BAY",740,25325.27,0,0
2022-11-01,01H,"NHS NORTH CUMBRIA",751,25756.26,0,0
2022-11-01,00Y,"NHS OLDHAM",770,25429.17,0,0
2022-11-01,03R,"NHS WAKEFIELD",780,29617.8,0,0
2022-11-01,00X,"NHS CHORLEY AND SOUTH RIBBLE",784,26476.57,0,0
2022-11-01,U2G6B,"NHS THAMES VALLEY ICB - U2G6B",801,29421.81,0,0
2022-11-01,04C,"NHS LEICESTER CITY",806,26018.6,0,0
2022-11-01,02H,"NHS WIGAN BOROUGH",810,27864.26,0,0
2022-11-01,00T,"NHS BOLTON",817,26895.75,0,0
2022-11-01,09D,"NHS BRIGHTON AND HOVE",817,36542.68,0,0
2022-11-01,06L,"NHS IPSWICH AND EAST SUFFOLK",838,26356.88,0,0
2022-11-01,01E,"NHS GREATER PRESTON",852,29671.1,0,0
2022-11-01,03Q,"NHS VALE OF YORK",882,31974.9,0,0
2022-11-01,01W,"NHS STOCKPORT",890,30653.35,0,0
2022-11-01,06Q,"NHS MID ESSEX",974,29814.39,0,0
2022-11-01,11X,"NHS SOMERSET",1020,35129.87,0,0
2022-11-01,06T,"NHS NORTH EAST ESSEX",1043,30431.39,0,0
2022-11-01,07H,"NHS WEST ESSEX",1053,33010.03,0,0
2022-11-01,01A,"NHS EAST LANCASHIRE",1055,32356.18,0,0
2022-11-01,06N,"NHS HERTS VALLEYS",1078,41231.61,0,0
2022-11-01,36J,"NHS BRADFORD DISTRICT AND CRAVEN",1112,37789.56,0,0
2022-11-01,03L,"NHS ROTHERHAM",1159,35067.62,0,0
2022-11-01,07K,"NHS WEST SUFFOLK",1169,33913.1,0,0
2022-11-01,M2L0M,"NHS SHROPSHIRE, TELFORD AND WREKIN",1187,45016.63,0,0
2022-11-01,04V,"NHS WEST LEICESTERSHIRE",1256,41625.85,0,0
2022-11-01,02X,"NHS DONCASTER",1268,39192.08,0,0
2022-11-01,00L,"NHS NORTHUMBERLAND",1282,44453.01,0,0
2022-11-01,X2C4Y,"NHS KIRKLEES",1353,54285.27,0,0
2022-11-01,99A,"NHS LIVERPOOL",1372,43486.98,0,0
2022-11-01,78H,"NHS NORTHAMPTONSHIRE",1422,42137.46,0,0
2022-11-01,15A,"NHS BERKSHIRE WEST",1427,49913.15,0,0
2022-11-01,14L,"NHS MANCHESTER",1440,46720.85,0,0
2022-11-01,11M,"NHS GLOUCESTERSHIRE",1494,54114.75,0,0
2022-11-01,03F,"NHS HULL",1520,48227.16,0,0
2022-11-01,15F,"NHS LEEDS",1520,56289.63,0,0
2022-11-01,13T,"NHS NEWCASTLE GATESHEAD",1604,60483.49,0,0
2022-11-01,02Y,"NHS EAST RIDING OF YORKSHIRE",1663,54757.37,0,0
2022-11-01,27D,"NHS CHESHIRE",1699,58507.9,0,0
2022-11-01,15M,"NHS DERBY AND DERBYSHIRE",1857,74460.99,0,0
2022-11-01,92G,"NHS BATH AND NORTH EAST SOMERSET, SWINDON AND WILTSHIRE",1891,71370.51,0,0
2022-11-01,03W,"NHS EAST LEICESTERSHIRE AND RUTLAND",1934,66738.27,0,0
2022-11-01,06K,"NHS EAST AND NORTH HERTFORDSHIRE",1942,59409.12,0,0
2022-11-01,18C,"NHS HEREFORDSHIRE AND WORCESTERSHIRE",1977,73263.42,0,0
2022-11-01,14Y,"NHS BUCKINGHAMSHIRE",2007,71019.41,0,0
2022-11-01,11N,"NHS CORNWALL AND THE ISLES OF SCILLY",2008,63895.66,0,0
2022-11-01,84H,"NHS COUNTY DURHAM",2027,72644.21,0,0
2022-11-01,97R,"NHS EAST SUSSEX",2248,80289.86,0,0
2022-11-01,42D,"NHS NORTH YORKSHIRE",2288,75233.68,0,0
2022-11-01,15C,"NHS BRISTOL, NORTH SOMERSET AND SOUTH GLOUCESTERSHIRE",2323,102583.95,0,0
2022-11-01,72Q,"NHS SOUTH EAST LONDON",2467,100975.97,0,0
2022-11-01,M1J4Y,"NHS BEDFORDSHIRE, LUTON AND MILTON KEYNES",2494,87466.74,0,0
2022-11-01,B2M3M,"NHS COVENTRY AND WARWICKSHIRE",2504,81392.15,0,0
2022-11-01,70F,"NHS WEST SUSSEX",2550,99679.8,0,0
2022-11-01,10Q,"NHS OXFORDSHIRE",2608,96903.06,0,0
2022-11-01,11J,"NHS DORSET",2674,94745.73,0,0
2022-11-01,93C,"NHS NORTH CENTRAL LONDON",2776,108466.99,0,0
2022-11-01,03N,"NHS SHEFFIELD",3178,106129.09,0,0
2022-11-01,36L,"NHS SOUTH WEST LONDON",3307,128343.29,0,0
2022-11-01,15E,"NHS BIRMINGHAM AND SOLIHULL",3484,130780.11,0,0
2022-11-01,92A,"NHS SURREY HEARTLANDS",3698,146278.49,0,0
2022-11-01,26A,"NHS NORFOLK AND WAVENEY",3798,126793.23,0,0
2022-11-01,D2P2L,"NHS BLACK COUNTRY",3813,148572.73,0,0
2022-11-01,16C,"NHS TEES VALLEY",3910,131714.66,0,0
2022-11-01,06H,"NHS CAMBRIDGESHIRE AND PETERBOROUGH",4023,120843.27,0,0
2022-11-01,A3A8R,"NHS NORTH EAST LONDON",4108,148877.3,0,0
2022-11-01,15N,"NHS DEVON",4328,151060.95,0,0
2022-11-01,71E,"NHS LINCOLNSHIRE",4644,144079.13,0,0
2022-11-01,52R,"NHS NOTTINGHAM AND NOTTINGHAMSHIRE",4707,157783.12,0,0
2022-11-01,W2U3Z,"NHS NORTH WEST LONDON",5044,196717.54,0,0
2022-11-01,D9Y0V,"NHS HAMPSHIRE, SOUTHAMPTON AND ISLE OF WIGHT",5140,204791.72,0,0
2022-11-01,91Q,"NHS KENT AND MEDWAY",7857,273761.76,0,0
2022-12-01,09W,"NHS MEDWAY",0,0,0,0
2022-12-01,D4U1Y,"NHS FRIMLEY",5,130.95,0,0
2022-12-01,03H,"NHS NORTH EAST LINCOLNSHIRE",186,5617.17,0,0
2022-12-01,00Q,"NHS BLACKBURN WITH DARWEN",200,6101.73,0,0
2022-12-01,02G,"NHS WEST LANCASHIRE",237,7620.45,0,0
2022-12-01,05D,"NHS EAST STAFFORDSHIRE",329,10735.95,0,0
2022-12-01,01V,"NHS SOUTHPORT AND FORMBY",331,11129.3,0,0
2022-12-01,01J,"NHS KNOWSLEY",359,11142.78,0,0
2022-12-01,02T,"NHS CALDERDALE",384,15292.11,0,0
2022-12-01,10R,"NHS PORTSMOUTH",409,18813.19,0,0
2022-12-01,01X,"NHS ST HELENS",439,14756.19,0,0
2022-12-01,12F,"NHS WIRRAL",441,15240.5,0,0
2022-12-01,00V,"NHS BURY",448,14167.3,0,0
2022-12-01,01G,"NHS SALFORD",461,15397.8,0,0
2022-12-01,02Q,"NHS BASSETLAW",471,13669.76,0,0
2022-12-01,01Y,"NHS TAMESIDE AND GLOSSOP",485,17073.38,0,0
2022-12-01,00R,"NHS BLACKPOOL",488,15725.29,0,0
2022-12-01,04Y,"NHS CANNOCK CHASE",512,18447.97,0,0
2022-12-01,01F,"NHS HALTON",517,16550.24,0,0
2022-12-01,03K,"NHS NORTH LINCOLNSHIRE",527,15135.67,0,0
2022-12-01,02M,"NHS FYLDE AND WYRE",535,16889.94,0,0
2022-12-01,01T,"NHS SOUTH SEFTON",547,16995.63,0,0
2022-12-01,02P,"NHS BARNSLEY",551,18421.96,0,0
2022-12-01,05G,"NHS NORTH STAFFORDSHIRE",552,18146.86,0,0
2022-12-01,07G,"NHS THURROCK",553,17401.15,0,0
2022-12-01,02A,"NHS TRAFFORD",560,20477.32,0,0
2022-12-01,05W,"NHS STOKE ON TRENT",575,18134.69,0,0
2022-12-01,99C,"NHS NORTH TYNESIDE",577,23815.09,0,0
2022-12-01,99G,"NHS SOUTHEND",578,21380.63,0,0
2022-12-01,01D,"NHS HEYWOOD, MIDDLETON AND ROCHDALE",600,19286.79,0,0
2022-12-01,99F,"NHS CASTLE POINT AND ROCHFORD",601,21145.27,0,0
2022-12-01,00N,"NHS SOUTH TYNESIDE",607,22545.88,0,0
2022-12-01,05V,"NHS STAFFORD AND SURROUNDS",611,21511.23,0,0
2022-12-01,02E,"NHS WARRINGTON",642,22153.66,0,0
2022-12-01,05Q,"NHS SOUTH EAST STAFFORDSHIRE AND SEISDON PENINSULA",649,24719.01,0,0
2022-12-01,00P,"NHS SUNDERLAND",672,24954.99,0,0
2022-12-01,99E,"NHS BASILDON AND BRENTWOOD",722,25007.94,0,0
2022-12-01,01H,"NHS NORTH CUMBRIA",729,24652.77,0,0
2022-12-01,01K,"NHS MORECAMBE BAY",730,24300.46,0,0
2022-12-01,03R,"NHS WAKEFIELD",743,27508.05,0,0
2022-12-01,00Y,"NHS OLDHAM",799,26265.43,0,0
2022-12-01,00X,"NHS CHORLEY AND SOUTH RIBBLE",810,27351.86,0,0
2022-12-01,U2G6B,"NHS THAMES VALLEY ICB - U2G6B",814,30597.83,0,0
2022-12-01,09D,"NHS BRIGHTON AND HOVE",822,35113.41,0,0
2022-12-01,04C,"NHS LEICESTER CITY",853,27339.4,0,0
2022-12-01,06L,"NHS IPSWICH AND EAST SUFFOLK",865,27297.28,0,0
2022-12-01,00T,"NHS BOLTON",872,29014.93,0,0
2022-12-01,02H,"NHS WIGAN BOROUGH",877,29420.75,0,0
2022-12-01,01E,"NHS GREATER PRESTON",892,31410.07,0,0
2022-12-01,03Q,"NHS VALE OF YORK",953,34643.37,0,0
2022-12-01,01W,"NHS STOCKPORT",970,33819.53,0,0
2022-12-01,06Q,"NHS MID ESSEX",1020,30886,0,0
2022-12-01,01A,"NHS EAST LANCASHIRE",1061,32262.41,0,0
2022-12-01,11X,"NHS SOMERSET",1102,37784.82,0,0
2022-12-01,06T,"NHS NORTH EAST ESSEX",1119,32380.13,0,0
2022-12-01,07H,"NHS WEST ESSEX",1121,35220.19,0,0
2022-12-01,07K,"NHS WEST SUFFOLK",1164,33583.31,0,0
2022-12-01,36J,"NHS BRADFORD DISTRICT AND CRAVEN",1184,40156.85,0,0
2022-12-01,03L,"NHS ROTHERHAM",1213,37028.92,0,0
2022-12-01,06N,"NHS HERTS VALLEYS",1297,50039.8,0,0
2022-12-01,00L,"NHS NORTHUMBERLAND",1314,45353.35,0,0
2022-12-01,M2L0M,"NHS SHROPSHIRE, TELFORD AND WREKIN",1315,50160.52,0,0
2022-12-01,02X,"NHS DONCASTER",1319,40681.96,0,0
2022-12-01,X2C4Y,"NHS KIRKLEES",1324,54045.52,0,0
2022-12-01,04V,"NHS WEST LEICESTERSHIRE",1394,46113.6,0,0
2022-12-01,99A,"NHS LIVERPOOL",1463,46848.72,0,0
2022-12-01,78H,"NHS NORTHAMPTONSHIRE",1533,45368.25,0,0
2022-12-01,03F,"NHS HULL",1552,49284.23,0,0
2022-12-01,15A,"NHS BERKSHIRE WEST",1570,54949.9,0,0
2022-12-01,14L,"NHS MANCHESTER",1582,52360.42,0,0
2022-12-01,15F,"NHS LEEDS",1583,58131.8,0,0
2022-12-01,11M,"NHS GLOUCESTERSHIRE",1587,57737.51,0,0
2022-12-01,02Y,"NHS EAST RIDING OF YORKSHIRE",1738,58209.65,0,0
2022-12-01,13T,"NHS NEWCASTLE GATESHEAD",1739,65751.8,0,0
2022-12-01,27D,"NHS CHESHIRE",1837,62763.54,0,0
2022-12-01,03W,"NHS EAST LEICESTERSHIRE AND RUTLAND",1935,68029.25,0,0
2022-12-01,92G,"NHS BATH AND NORTH EAST SOMERSET, SWINDON AND WILTSHIRE",1940,72216.56,0,0
2022-12-01,06K,"NHS EAST AND NORTH HERTFORDSHIRE",1984,60347.97,0,0
2022-12-01,15M,"NHS DERBY AND DERBYSHIRE",2001,79840.22,0,0
2022-12-01,18C,"NHS HEREFORDSHIRE AND WORCESTERSHIRE",2073,76895.64,0,0
2022-12-01,11N,"NHS CORNWALL AND THE ISLES OF SCILLY",2131,67177.07,0,0
2022-12-01,84H,"NHS COUNTY DURHAM",2140,77378.21,0,0
2022-12-01,14Y,"NHS BUCKINGHAMSHIRE",2178,75676.69,0,0
2022-12-01,97R,"NHS EAST SUSSEX",2249,80087.67,0,0
2022-12-01,15C,"NHS BRISTOL, NORTH SOMERSET AND SOUTH GLOUCESTERSHIRE",2342,102576.64,0,0
2022-12-01,B2M3M,"NHS COVENTRY AND WARWICKSHIRE",2534,82368.16,0,0
2022-12-01,42D,"NHS NORTH YORKSHIRE",2611,85583.73,0,0
2022-12-01,70F,"NHS WEST SUSSEX",2660,104700,0,0
2022-12-01,M1J4Y,"NHS BEDFORDSHIRE, LUTON AND MILTON KEYNES",2666,93287.17,0,0
2022-12-01,72Q,"NHS SOUTH EAST LONDON",2686,110526.32,0,0
2022-12-01,10Q,"NHS OXFORDSHIRE",2699,100797.42,0,0
2022-12-01,93C,"NHS NORTH CENTRAL LONDON",2754,107084.84,0,0
2022-12-01,11J,"NHS DORSET",2771,97409.88,0,0
2022-12-01,03N,"NHS SHEFFIELD",3305,111515.35,0,0
2022-12-01,36L,"NHS SOUTH WEST LONDON",3529,134069.7,0,0
2022-12-01,15E,"NHS BIRMINGHAM AND SOLIHULL",3628,136204.45,0,0
2022-12-01,D2P2L,"NHS BLACK COUNTRY",3822,147633.03,0,0
2022-12-01,16C,"NHS TEES VALLEY",3915,133537.26,0,0
2022-12-01,92A,"NHS SURREY HEARTLANDS",3978,157566.18,0,0
2022-12-01,26A,"NHS NORFOLK AND WAVENEY",3985,132217.59,0,0
2022-12-01,A3A8R,"NHS NORTH EAST LONDON",4270,156669.73,0,0
2022-12-01,06H,"NHS CAMBRIDGESHIRE AND PETERBOROUGH",4319,129711.76,0,0
2022-12-01,15N,"NHS DEVON",4627,162506.68,0,0
2022-12-01,71E,"NHS LINCOLNSHIRE",4773,147551.04,0,0
2022-12-01,52R,"NHS NOTTINGHAM AND NOTTINGHAMSHIRE",4973,167983.49,0,0
2022-12-01,W2U3Z,"NHS NORTH WEST LONDON",5297,207334.87,0,0
2022-12-01,D9Y0V,"NHS HAMPSHIRE, SOUTHAMPTON AND ISLE OF WIGHT",5430,216729.89,0,0
2022-12-01,91Q,"NHS KENT AND MEDWAY",8297,291153.75,0,0
2023-01-01,09W,"NHS MEDWAY",0,0,0,0
2023-01-01,D4U1Y,"NHS FRIMLEY",0,0,0,0
2023-01-01,03H,"NHS NORTH EAST LINCOLNSHIRE",176,5471.82,0,0
2023-01-01,00Q,"NHS BLACKBURN WITH DARWEN",208,6193.73,0,0
2023-01-01,02G,"NHS WEST LANCASHIRE",215,7216.91,0,0
2023-01-01,01V,"NHS SOUTHPORT AND FORMBY",312,10838.33,0,0
2023-01-01,05D,"NHS EAST STAFFORDSHIRE",325,10785.45,0,0
2023-01-01,01J,"NHS KNOWSLEY",334,10327.11,0,0
2023-01-01,02T,"NHS CALDERDALE",378,14590.58,0,0
2023-01-01,12F,"NHS WIRRAL",388,13305.3,0,0
2023-01-01,01X,"NHS ST HELENS",418,13738.54,0,0
2023-01-01,01G,"NHS SALFORD",452,14670.26,0,0
2023-01-01,02Q,"NHS BASSETLAW",453,13292.39,0,0
2023-01-01,10R,"NHS PORTSMOUTH",457,20166.16,0,0
2023-01-01,00V,"NHS BURY",462,14722.79,0,0
2023-01-01,01F,"NHS HALTON",465,15470.45,0,0
2023-01-01,04Y,"NHS CANNOCK CHASE",465,16322.98,0,0
2023-01-01,00R,"NHS BLACKPOOL",467,14617.89,0,0
2023-01-01,01Y,"NHS TAMESIDE AND GLOSSOP",472,16533.02,0,0
2023-01-01,03K,"NHS NORTH LINCOLNSHIRE",478,13974.2,0,0
2023-01-01,02M,"NHS FYLDE AND WYRE",487,15391.21,0,0
2023-01-01,01T,"NHS SOUTH SEFTON",508,15589.15,0,0
2023-01-01,00N,"NHS SOUTH TYNESIDE",515,18763.4,0,0
2023-01-01,99G,"NHS SOUTHEND",523,19209.47,0,0
2023-01-01,02P,"NHS BARNSLEY",527,17438.41,0,0
2023-01-01,05W,"NHS STOKE ON TRENT",536,17084.73,0,0
2023-01-01,05G,"NHS NORTH STAFFORDSHIRE",537,17149.8,0,0
2023-01-01,07G,"NHS THURROCK",558,17373.25,0,0
2023-01-01,05V,"NHS STAFFORD AND SURROUNDS",559,19956.9,0,0
2023-01-01,05Q,"NHS SOUTH EAST STAFFORDSHIRE AND SEISDON PENINSULA",572,21754.65,0,0
2023-01-01,02A,"NHS TRAFFORD",582,20994.08,0,0
2023-01-01,01D,"NHS HEYWOOD, MIDDLETON AND ROCHDALE",584,19118.48,0,0
2023-01-01,99F,"NHS CASTLE POINT AND ROCHFORD",587,20876.01,0,0
2023-01-01,99C,"NHS NORTH TYNESIDE",588,23473.21,0,0
2023-01-01,02E,"NHS WARRINGTON",619,21335.6,0,0
2023-01-01,00P,"NHS SUNDERLAND",633,23237.68,0,0
2023-01-01,99E,"NHS BASILDON AND BRENTWOOD",706,24130.47,0,0
2023-01-01,01K,"NHS MORECAMBE BAY",731,24458,0,0
2023-01-01,01H,"NHS NORTH CUMBRIA",755,26188.68,0,0
2023-01-01,09D,"NHS BRIGHTON AND HOVE",760,33444.15,0,0
2023-01-01,00Y,"NHS OLDHAM",764,25259.34,0,0
2023-01-01,U2G6B,"NHS THAMES VALLEY ICB - U2G6B",765,28040.17,0,0
2023-01-01,03R,"NHS WAKEFIELD",772,29417.34,0,0
2023-01-01,04C,"NHS LEICESTER CITY",798,26256.72,0,0
2023-01-01,00X,"NHS CHORLEY AND SOUTH RIBBLE",818,27804.61,0,0
2023-01-01,02H,"NHS WIGAN BOROUGH",825,27726.07,0,0
2023-01-01,00T,"NHS BOLTON",846,28172.27,0,0
2023-01-01,01E,"NHS GREATER PRESTON",855,28932.92,0,0
2023-01-01,06L,"NHS IPSWICH AND EAST SUFFOLK",856,27343.19,0,0
2023-01-01,01W,"NHS STOCKPORT",939,32370.74,0,0
2023-01-01,03Q,"NHS VALE OF YORK",971,36646.68,0,0
2023-01-01,01A,"NHS EAST LANCASHIRE",1002,30626.3,0,0
2023-01-01,06Q,"NHS MID ESSEX",1017,30716.56,0,0
2023-01-01,07H,"NHS WEST ESSEX",1019,32121.21,0,0
2023-01-01,11X,"NHS SOMERSET",1051,35675.46,0,0
2023-01-01,36J,"NHS BRADFORD DISTRICT AND CRAVEN",1103,38235.82,0,0
2023-01-01,06T,"NHS NORTH EAST ESSEX",1127,33473.6,0,0
2023-01-01,06N,"NHS HERTS VALLEYS",1148,43299.27,0,0
2023-01-01,04V,"NHS WEST LEICESTERSHIRE",1207,40256.24,0,0
2023-01-01,03L,"NHS ROTHERHAM",1212,36977.94,0,0
2023-01-01,02X,"NHS DONCASTER",1225,37712.67,0,0
2023-01-01,07K,"NHS WEST SUFFOLK",1235,36109.13,0,0
2023-01-01,00L,"NHS NORTHUMBERLAND",1247,43132.47,0,0
2023-01-01,M2L0M,"NHS SHROPSHIRE, TELFORD AND WREKIN",1259,47607.21,0,0
2023-01-01,X2C4Y,"NHS KIRKLEES",1271,51459.71,0,0
2023-01-01,99A,"NHS LIVERPOOL",1322,43078.84,0,0
2023-01-01,15A,"NHS BERKSHIRE WEST",1443,49860.17,0,0
2023-01-01,78H,"NHS NORTHAMPTONSHIRE",1443,42658.49,0,0
2023-01-01,14L,"NHS MANCHESTER",1467,47724.05,0,0
2023-01-01,03F,"NHS HULL",1530,48537.99,0,0
2023-01-01,11M,"NHS GLOUCESTERSHIRE",1541,55568.07,0,0
2023-01-01,15F,"NHS LEEDS",1627,60002.8,0,0
2023-01-01,02Y,"NHS EAST RIDING OF YORKSHIRE",1641,54071.01,0,0
2023-01-01,13T,"NHS NEWCASTLE GATESHEAD",1713,64122.96,0,0
2023-01-01,27D,"NHS CHESHIRE",1714,57936.38,0,0
2023-01-01,03W,"NHS EAST LEICESTERSHIRE AND RUTLAND",1799,61734.92,0,0
2023-01-01,15M,"NHS DERBY AND DERBYSHIRE",1821,72950.63,0,0
2023-01-01,92G,"NHS BATH AND NORTH EAST SOMERSET, SWINDON AND WILTSHIRE",1873,70588.28,0,0
2023-01-01,18C,"NHS HEREFORDSHIRE AND WORCESTERSHIRE",1958,72312.06,0,0
2023-01-01,06K,"NHS EAST AND NORTH HERTFORDSHIRE",1993,60531.06,0,0
2023-01-01,84H,"NHS COUNTY DURHAM",1998,71118.55,0,0
2023-01-01,14Y,"NHS BUCKINGHAMSHIRE",2064,72152.26,0,0
2023-01-01,11N,"NHS CORNWALL AND THE ISLES OF SCILLY",2098,66377.38,0,0
2023-01-01,97R,"NHS EAST SUSSEX",2189,77938.33,0,0
2023-01-01,15C,"NHS BRISTOL, NORTH SOMERSET AND SOUTH GLOUCESTERSHIRE",2291,102014.51,0,0
2023-01-01,42D,"NHS NORTH YORKSHIRE",2360,77870.39,0,0
2023-01-01,72Q,"NHS SOUTH EAST LONDON",2455,102407.12,0,0
2023-01-01,M1J4Y,"NHS BEDFORDSHIRE, LUTON AND MILTON KEYNES",2559,89303.09,0,0
2023-01-01,B2M3M,"NHS COVENTRY AND WARWICKSHIRE",2577,84357.14,0,0
2023-01-01,70F,"NHS WEST SUSSEX",2633,102354.89,0,0
2023-01-01,10Q,"NHS OXFORDSHIRE",2702,99060.64,0,0
2023-01-01,11J,"NHS DORSET",2737,96111.81,0,0
2023-01-01,93C,"NHS NORTH CENTRAL LONDON",2844,108498.04,0,0
2023-01-01,03N,"NHS SHEFFIELD",3216,108633.55,0,0
2023-01-01,36L,"NHS SOUTH WEST LONDON",3324,126946.15,0,0
2023-01-01,15E,"NHS BIRMINGHAM AND SOLIHULL",3466,128430.23,0,0
2023-01-01,D2P2L,"NHS BLACK COUNTRY",3662,141942.94,0,0
2023-01-01,26A,"NHS NORFOLK AND WAVENEY",3741,124998.23,0,0
2023-01-01,92A,"NHS SURREY HEARTLANDS",3746,148866.89,0,0
2023-01-01,16C,"NHS TEES VALLEY",3905,131399.43,0,0
2023-01-01,06H,"NHS CAMBRIDGESHIRE AND PETERBOROUGH",4205,126200.56,0,0
2023-01-01,15N,"NHS DEVON",4291,151310.19,0,0
2023-01-01,A3A8R,"NHS NORTH EAST LONDON",4322,158386.64,0,0
2023-01-01,71E,"NHS LINCOLNSHIRE",4615,141927.64,0,0
2023-01-01,52R,"NHS NOTTINGHAM AND NOTTINGHAMSHIRE",4809,163006.6,0,0
2023-01-01,W2U3Z,"NHS NORTH WEST LONDON",5001,195909.17,0,0
2023-01-01,D9Y0V,"NHS HAMPSHIRE, SOUTHAMPTON AND ISLE OF WIGHT",5227,208401.87,0,0
2023-01-01,91Q,"NHS KENT AND MEDWAY",7923,276917.75,0,0
2023-02-01,09W,"NHS MEDWAY",0,0,0,0
2023-02-01,D4U1Y,"NHS FRIMLEY",3,105.03,0,0
2023-02-01,03H,"NHS NORTH EAST LINCOLNSHIRE",163,5094.11,0,0
2023-02-01,00Q,"NHS BLACKBURN WITH DARWEN",175,5488.08,0,0
2023-02-01,02G,"NHS WEST LANCASHIRE",209,6840.37,0,0
2023-02-01,01V,"NHS SOUTHPORT AND FORMBY",279,9610.46,0,0
2023-02-01,05D,"NHS EAST STAFFORDSHIRE",286,9347.54,0,0
2023-02-01,01J,"NHS KNOWSLEY",298,9269.45,0,0
2023-02-01,02T,"NHS CALDERDALE",345,13233.62,0,0
2023-02-01,01X,"NHS ST HELENS",360,12183.79,0,0
2023-02-01,12F,"NHS WIRRAL",360,12511.88,0,0
2023-02-01,10R,"NHS PORTSMOUTH",362,16606.83,0,0
2023-02-01,04Y,"NHS CANNOCK CHASE",413,14835.56,0,0
2023-02-01,01G,"NHS SALFORD",416,13418.18,0,0
2023-02-01,02Q,"NHS BASSETLAW",416,12289.23,0,0
2023-02-01,01Y,"NHS TAMESIDE AND GLOSSOP",421,14546.95,0,0
2023-02-01,02M,"NHS FYLDE AND WYRE",430,13614.63,0,0
2023-02-01,00R,"NHS BLACKPOOL",435,13680.99,0,0
2023-02-01,00V,"NHS BURY",435,13838.42,0,0
2023-02-01,01F,"NHS HALTON",448,14389.87,0,0
2023-02-01,03K,"NHS NORTH LINCOLNSHIRE",449,12945.28,0,0
2023-02-01,01T,"NHS SOUTH SEFTON",455,14206.12,0,0
2023-02-01,02P,"NHS BARNSLEY",470,15557.86,0,0
2023-02-01,00N,"NHS SOUTH TYNESIDE",472,17435,0,0
2023-02-01,99G,"NHS SOUTHEND",481,17684.46,0,0
2023-02-01,05G,"NHS NORTH STAFFORDSHIRE",484,15951.66,0,0
2023-02-01,07G,"NHS THURROCK",492,15282.6,0,0
2023-02-01,99C,"NHS NORTH TYNESIDE",495,19863.3,0,0
2023-02-01,99F,"NHS CASTLE POINT AND ROCHFORD",498,17185.9,0,0
2023-02-01,02A,"NHS TRAFFORD",524,18748.07,0,0
2023-02-01,05V,"NHS STAFFORD AND SURROUNDS",527,18944.54,0,0
2023-02-01,02E,"NHS WARRINGTON",532,18459.43,0,0
2023-02-01,05W,"NHS STOKE ON TRENT",532,17343.78,0,0
2023-02-01,05Q,"NHS SOUTH EAST STAFFORDSHIRE AND SEISDON PENINSULA",536,20060.58,0,0
2023-02-01,01D,"NHS HEYWOOD, MIDDLETON AND ROCHDALE",545,17501.49,0,0
2023-02-01,00P,"NHS SUNDERLAND",584,21518.08,0,0
2023-02-01,99E,"NHS BASILDON AND BRENTWOOD",654,22542.45,0,0
2023-02-01,01K,"NHS MORECAMBE BAY",667,22358.47,0,0
2023-02-01,01H,"NHS NORTH CUMBRIA",668,22593.66,0,0
2023-02-01,04C,"NHS LEICESTER CITY",672,21295.91,0,0
2023-02-01,03R,"NHS WAKEFIELD",688,26270.33,0,0
2023-02-01,00Y,"NHS OLDHAM",705,22740.11,0,0
2023-02-01,00X,"NHS CHORLEY AND SOUTH RIBBLE",706,23724.5,0,0
2023-02-01,U2G6B,"NHS THAMES VALLEY ICB - U2G6B",720,26992.57,0,0
2023-02-01,06L,"NHS IPSWICH AND EAST SUFFOLK",753,23302.72,0,0
2023-02-01,09D,"NHS BRIGHTON AND HOVE",779,34014.86,0,0
2023-02-01,02H,"NHS WIGAN BOROUGH",782,26704.51,0,0
2023-02-01,00T,"NHS BOLTON",785,26271.5,0,0
2023-02-01,01E,"NHS GREATER PRESTON",785,27321.36,0,0
2023-02-01,01W,"NHS STOCKPORT",832,29015.19,0,0
2023-02-01,03Q,"NHS VALE OF YORK",851,31429.9,0,0
